brightness,blurry,clearness_score,contrast_score,low_contrast,filepath,output,idx,weather_clear,weather_overcast,weather_rainy,scene_city street,scene_highway,scene_parking lot,scene_residential,scene_tunnel,timeofday_daytime
101.17943019527834,False,485.7176155450858,0.4808162745098039,False,./kitti/train/data/000037.png,False,38,False,True,False,False,True,False,False,False,True
107.51931723027376,False,683.4207618853065,0.4907654901960784,False,./kitti/train/data/000038.png,False,39,True,False,False,True,False,False,False,False,True
105.17347504025764,False,402.05185776578736,0.4836217647058823,False,./kitti/train/data/000039.png,False,40,True,False,False,False,False,False,True,False,True
101.86882018250134,False,1098.1666287028609,0.4873905882352941,False,./kitti/train/data/000040.png,False,41,True,False,False,True,False,False,False,False,True
116.85860869565218,False,1097.4540814863376,0.4763554901960784,False,./kitti/train/data/000041.png,False,42,True,False,False,True,False,False,False,False,True
115.44254857756307,False,662.5110438896234,0.4883766666666667,False,./kitti/train/data/000042.png,False,43,False,True,False,True,False,False,False,False,True
110.12632098765432,False,760.6193245945204,0.4715574901960784,False,./kitti/train/data/000043.png,False,44,True,False,False,True,False,False,False,False,True
103.16938915727322,False,1301.9526122220225,0.4801094117647059,False,./kitti/train/data/000044.png,False,45,True,False,False,False,True,False,False,False,True
96.5913279656468,False,802.8346224771004,0.4837631372549019,False,./kitti/train/data/000045.png,False,46,True,False,False,True,False,False,False,False,True
95.90539559849704,False,1015.162135326648,0.4887933333333333,False,./kitti/train/data/000046.png,False,47,False,True,False,True,False,False,False,False,True
98.4027337253759,False,417.11082377523536,0.4842949019607843,False,./kitti/train/data/000047.png,False,48,False,True,False,False,True,False,False,False,True
110.91232840617522,False,1083.480786433691,0.4771550980392157,False,./kitti/train/data/000048.png,False,49,True,False,False,True,False,False,False,False,True
112.57232635534083,False,986.1124566066326,0.4796962745098039,False,./kitti/train/data/000049.png,False,50,True,False,False,True,False,False,False,False,True
107.876435856146,False,371.82012299235794,0.4854298039215686,False,./kitti/train/data/000050.png,False,51,False,True,False,True,False,False,False,False,True
108.6432292002147,False,505.96358264649245,0.4858464705882352,False,./kitti/train/data/000051.png,False,52,False,True,False,True,False,False,False,False,True
111.92452818035429,False,435.3397910415542,0.4811029411764705,False,./kitti/train/data/000052.png,False,53,False,True,False,False,False,True,False,False,True
109.91969726247989,False,938.5610732450352,0.4843137254901961,False,./kitti/train/data/000053.png,False,54,True,False,False,False,False,False,True,False,True
107.98392068539128,False,838.3744739367813,0.4914649019607843,False,./kitti/train/data/000054.png,False,55,True,False,False,False,False,False,True,False,True
101.104910359635,False,576.0902003886101,0.4811925490196079,False,./kitti/train/data/000055.png,False,56,True,False,False,True,False,False,False,False,True
107.5490713902308,False,1432.8188491112098,0.4795701960784314,False,./kitti/train/data/000056.png,False,57,True,False,False,False,True,False,False,False,True
105.63783789586688,False,1405.9365272110754,0.4854411764705882,False,./kitti/train/data/000057.png,True,58,True,False,False,False,False,False,True,False,True
108.009496996997,False,857.9330020634239,0.4907541176470588,False,./kitti/train/data/000058.png,False,59,False,True,False,False,False,False,True,False,True
160.01176811594203,False,679.8780383285476,0.4748039215686274,False,./kitti/train/data/000059.png,False,60,False,True,False,True,False,False,False,False,True
112.947564143854,False,441.1515542849438,0.4840270588235294,False,./kitti/train/data/000060.png,False,61,True,False,False,False,True,False,False,False,True
151.04900053676866,False,602.3271601165044,0.4799754901960784,False,./kitti/train/data/000061.png,False,62,True,False,False,False,False,False,True,False,True
99.57723886205044,False,759.5543408981516,0.4766233333333333,False,./kitti/train/data/000062.png,False,63,True,False,False,True,False,False,False,False,True
129.1438024691358,False,541.0934820670625,0.4809501960784313,False,./kitti/train/data/000063.png,False,64,True,False,False,False,False,False,True,False,True
156.03012775093936,False,564.5056294604727,0.4791421568627451,False,./kitti/train/data/000064.png,False,65,True,False,False,True,False,False,False,False,True
110.29054322566154,False,581.9266584416868,0.4809541176470588,False,./kitti/train/data/000065.png,False,66,True,False,False,True,False,False,False,False,True
106.88642404723564,False,677.0814428019843,0.4925735294117647,False,./kitti/train/data/000066.png,False,67,True,False,False,True,False,False,False,False,True
97.80420826623724,False,733.5876262492837,0.4816535294117647,False,./kitti/train/data/000067.png,False,68,True,False,False,True,False,False,False,False,True
106.8332259796028,False,767.1304860087205,0.485288431372549,False,./kitti/train/data/000068.png,False,69,False,True,False,True,False,False,False,False,True
106.03642297369834,False,1026.9047272727903,0.4847492156862745,False,./kitti/train/data/000069.png,False,70,True,False,False,True,False,False,False,False,True
108.29157834304893,False,864.4704950672121,0.4899207843137255,False,./kitti/train/data/000070.png,False,71,True,False,False,False,False,False,True,False,True
93.70689640365002,False,591.5106781267021,0.4852958823529412,False,./kitti/train/data/000071.png,False,72,True,False,False,True,False,False,False,False,True
149.7123757380569,False,398.16369907905033,0.4673735294117647,False,./kitti/train/data/000072.png,False,73,True,False,False,False,True,False,False,False,True
100.3858829844337,False,587.035156582399,0.4787180392156863,False,./kitti/train/data/000073.png,False,74,True,False,False,True,False,False,False,False,True
102.83180754283696,False,908.4084066568946,0.4850433333333333,False,./kitti/train/data/000074.png,False,75,True,False,False,True,False,False,False,False,True
99.24836714975844,False,1166.40267857375,0.4903374509803921,False,./kitti/train/data/000075.png,False,76,True,False,False,False,False,False,True,False,True
94.67802994306842,False,542.7114074330017,0.4854337254901961,False,./kitti/train/data/000076.png,False,77,True,False,False,True,False,False,False,False,True
90.81460869565215,False,553.1133756056437,0.4908880392156863,False,./kitti/train/data/000077.png,False,78,True,False,False,False,False,False,True,False,True
93.77659044551798,False,676.8204279984336,0.48908,False,./kitti/train/data/000078.png,False,79,True,False,False,False,False,False,True,False,True
95.63095437466453,False,739.0580045827307,0.4819362745098039,False,./kitti/train/data/000079.png,False,80,True,False,False,True,False,False,False,False,True
108.371089640365,False,426.1134524788898,0.47674397254902,False,./kitti/train/data/000080.png,False,81,True,False,False,False,True,False,False,False,True
96.02710466988728,False,407.0132260757706,0.4823529411764706,False,./kitti/train/data/000081.png,False,82,True,False,False,True,False,False,False,False,True
104.34155018786905,False,656.9356989014295,0.4788480392156862,False,./kitti/train/data/000082.png,False,83,False,True,False,False,True,False,False,False,True
98.54311983274732,False,1012.19446434979,0.4878111764705882,False,./kitti/train/data/000083.png,False,84,False,True,False,False,True,False,False,False,True
114.69123134728932,False,1074.5553368199426,0.4902074509803921,False,./kitti/train/data/000084.png,False,85,True,False,False,True,False,False,False,False,True
102.3988148148148,False,855.9966709261262,0.4857164705882353,False,./kitti/train/data/000085.png,False,86,True,False,False,True,False,False,False,False,True
117.69864304884597,False,1060.3998262545274,0.4848717647058823,False,./kitti/train/data/000086.png,False,87,False,True,False,False,False,True,False,False,True
111.5082576489533,False,839.8078123540417,0.4826470588235294,False,./kitti/train/data/000087.png,False,88,True,False,False,True,False,False,False,False,True
107.9842018250134,False,1633.8802446736104,0.4798227450980392,False,./kitti/train/data/000088.png,False,89,True,False,False,True,False,False,False,False,True
116.99191411701555,False,389.1970438497797,0.4871266666666666,False,./kitti/train/data/000089.png,False,90,False,True,False,True,False,False,False,False,True
107.50579710144928,False,1346.158057784271,0.4850131372549019,False,./kitti/train/data/000090.png,False,91,False,True,False,True,False,False,False,False,True
109.5179817498658,False,523.2588691204928,0.4859992156862745,False,./kitti/train/data/000091.png,False,92,False,True,False,True,False,False,False,False,True
95.09099946323134,False,699.9952253457095,0.489786862745098,False,./kitti/train/data/000092.png,False,93,True,False,False,True,False,False,False,False,True
107.51943961352656,False,527.2808728192515,0.4857239215686274,False,./kitti/train/data/000093.png,False,94,True,False,False,True,False,False,False,False,True
92.07679656468062,False,589.212414028241,0.4857090196078431,False,./kitti/train/data/000094.png,False,95,True,False,False,False,False,False,True,False,True
99.22179495437466,False,700.2421937259945,0.4806862745098039,False,./kitti/train/data/000095.png,False,96,True,False,False,True,False,False,False,False,True
113.52221363392378,False,590.6290361773586,0.4845964705882353,False,./kitti/train/data/000096.png,False,97,True,False,False,False,False,False,True,False,True
100.7997037037037,False,698.398547685081,0.480384705882353,False,./kitti/train/data/000097.png,False,98,True,False,False,True,False,False,False,False,True
109.95965847720608,False,353.1891800826773,0.492156862745098,False,./kitti/train/data/000098.png,False,99,False,True,False,False,True,False,False,False,True
102.31690606548578,False,892.4148067262142,0.4738292156862745,False,./kitti/train/data/000099.png,False,100,True,False,False,True,False,False,False,False,True
109.31141599570586,False,817.6688349215983,0.4851470588235294,False,./kitti/train/data/000100.png,False,101,True,False,False,True,False,False,False,False,True
129.59262050456255,False,524.2319397084118,0.4757786274509804,False,./kitti/train/data/000101.png,False,102,True,False,False,True,False,False,False,False,True
106.6993301127214,False,839.2735292272763,0.4883692156862745,False,./kitti/train/data/000102.png,False,103,False,True,False,False,False,True,False,False,True
108.33704292527824,False,846.8587512673214,0.4895041176470588,False,./kitti/train/data/000103.png,False,104,False,True,False,False,False,False,True,False,True
100.13875899087492,False,462.5014019265056,0.4518198431372549,False,./kitti/train/data/000104.png,False,105,True,False,False,True,False,False,False,False,True
100.57060869565215,False,573.7437187262144,0.4802696078431372,False,./kitti/train/data/000105.png,False,106,False,True,False,True,False,False,False,False,True
106.00286634460548,False,521.6918130681288,0.4878186274509803,False,./kitti/train/data/000106.png,False,107,True,False,False,True,False,False,False,False,True
119.533307568438,False,982.3366450851024,0.4709011764705882,False,./kitti/train/data/000107.png,False,108,False,True,False,False,False,False,True,False,True
103.06990874932904,False,555.3825351432331,0.4855825490196078,False,./kitti/train/data/000108.png,False,109,False,True,False,True,False,False,False,False,True
107.69353250309132,False,849.0365129835525,0.4897794117647059,False,./kitti/train/data/000109.png,False,110,False,True,False,False,False,False,True,False,True
105.4157595276436,False,558.969482774954,0.4834803921568627,False,./kitti/train/data/000110.png,False,111,True,False,False,False,False,False,True,False,True
104.25703703703704,False,699.2461646147743,0.4836029411764705,False,./kitti/train/data/000111.png,False,112,True,False,False,True,False,False,False,False,True
115.5788126677402,False,1403.318587170398,0.4850170588235294,False,./kitti/train/data/000112.png,False,113,True,False,False,False,False,True,False,False,True
110.89886849168008,False,485.17037141511406,0.4858578431372549,False,./kitti/train/data/000113.png,True,114,True,False,False,False,False,True,False,False,True
106.47265056360708,False,579.3843883507084,0.4745211764705882,False,./kitti/train/data/000114.png,True,115,False,True,False,True,False,False,False,False,True
121.93029092860976,False,1397.8403425535312,0.4697435294117647,False,./kitti/train/data/000115.png,False,116,True,False,False,True,False,False,False,False,True
125.52789479334407,False,753.298728209874,0.4746398039215686,False,./kitti/train/data/000116.png,False,117,False,True,False,False,False,True,False,False,True
111.47666344605474,False,1328.5737087762584,0.4872605882352941,False,./kitti/train/data/000117.png,False,118,True,False,False,False,False,True,False,False,True
110.8648868711826,False,581.5154604167798,0.4771739215686275,False,./kitti/train/data/000118.png,False,119,True,False,False,True,False,False,False,False,True
94.22576704240473,False,918.558729516042,0.4649376862745098,False,./kitti/train/data/000119.png,False,120,True,False,False,True,False,False,False,False,True
98.48602898550725,False,789.2265933890226,0.4802582352941176,False,./kitti/train/data/000120.png,False,121,True,False,False,True,False,False,False,False,True
94.41227482555018,False,652.4092625504447,0.4834803921568627,False,./kitti/train/data/000121.png,False,122,True,False,False,True,False,False,False,False,True
112.29606870638754,False,610.7803398248628,0.480961568627451,False,./kitti/train/data/000122.png,False,123,False,True,False,True,False,False,False,False,True
114.9742608695652,False,1022.7764432687968,0.4824943137254902,False,./kitti/train/data/000123.png,False,124,True,False,False,False,True,False,False,False,True
119.75694444444444,False,839.7642817690222,0.4771625490196078,False,./kitti/train/data/000124.png,False,125,False,True,False,True,False,False,False,False,True
144.4053827160494,False,524.5070099460955,0.472413368627451,False,./kitti/train/data/000125.png,False,126,False,True,False,True,False,False,False,False,True
130.10329790660225,False,704.5134530957677,0.4819362745098039,False,./kitti/train/data/000126.png,False,127,False,True,False,False,False,False,True,False,True
112.38104347826086,False,607.304468737735,0.4773113725490196,False,./kitti/train/data/000127.png,False,128,True,False,False,True,False,False,False,False,True
94.77918411164788,False,448.1196514430041,0.4836217647058823,False,./kitti/train/data/000128.png,False,129,True,False,False,False,True,False,False,False,True
95.62272463768116,False,725.1810412131719,0.4829109803921568,False,./kitti/train/data/000129.png,False,130,False,True,False,True,False,False,False,False,True
107.95089869281044,False,853.9907406113945,0.4908880392156863,False,./kitti/train/data/000130.png,False,131,True,False,False,False,False,False,True,False,True
101.99236285560924,False,1067.243784444123,0.4714101960784314,False,./kitti/train/data/000131.png,False,132,True,False,False,True,False,False,False,False,True
107.60967905086838,False,440.97299043061145,0.4865498039215686,False,./kitti/train/data/000132.png,False,133,False,True,False,False,True,False,False,False,True
114.32741814278046,False,1181.9485506553922,0.4788480392156862,False,./kitti/train/data/000133.png,False,134,True,False,False,True,False,False,False,False,True
105.46556703762586,False,705.5610258308386,0.4757672549019608,False,./kitti/train/data/000134.png,False,135,False,True,False,True,False,False,False,False,True
106.79293183038112,False,500.8936103712624,0.4805335294117647,False,./kitti/train/data/000135.png,False,136,True,False,False,True,False,False,False,False,True
102.96890391841116,False,915.6017782198886,0.4890760784313726,False,./kitti/train/data/000136.png,False,137,True,False,False,False,False,False,True,False,True
99.72623295759529,False,369.7773609641944,0.4812443137254902,False,./kitti/train/data/000137.png,False,138,True,False,False,True,False,False,False,False,True
142.28321846484167,False,404.2338810187184,0.4561016117647059,False,./kitti/train/data/000138.png,False,139,True,False,False,False,True,False,False,False,True
97.1152678475577,False,656.2877925065436,0.4788743137254902,False,./kitti/train/data/000139.png,False,140,False,True,False,False,True,False,False,False,True
114.2340375738057,False,597.8403928726618,0.4806749019607843,False,./kitti/train/data/000140.png,False,141,False,True,False,False,False,True,False,False,True
96.9163542673108,False,844.7884909881355,0.4861217647058823,False,./kitti/train/data/000141.png,False,142,False,True,False,False,True,False,False,False,True
106.87205152979068,False,706.4123645186367,0.4834803921568627,False,./kitti/train/data/000142.png,False,143,False,True,False,True,False,False,False,False,True
116.12711969940956,False,364.4578334450953,0.4791307843137254,False,./kitti/train/data/000143.png,False,144,True,False,False,True,False,False,False,False,True
110.62193666129896,False,860.8964462210146,0.4820627450980392,False,./kitti/train/data/000144.png,False,145,True,False,False,True,False,False,False,False,True
105.77346979332272,False,775.1038532715825,0.4771813725490196,False,./kitti/train/data/000145.png,False,146,True,False,False,True,False,False,False,False,True
110.69275791733764,False,889.2812838335435,0.4742572549019608,False,./kitti/train/data/000146.png,False,147,True,False,False,True,False,False,False,False,True
102.7504665105872,False,502.85665534772943,0.4827696078431372,False,./kitti/train/data/000147.png,False,148,False,True,False,True,False,False,False,False,True
150.70100268384326,False,528.367679522176,0.4615439215686274,False,./kitti/train/data/000148.png,False,149,True,False,False,True,False,False,False,False,True
101.97104025764897,False,708.1017703039344,0.4817949019607843,False,./kitti/train/data/000149.png,False,150,False,True,False,True,False,False,False,False,True
104.67583896940418,False,756.3990563435318,0.4752017647058824,False,./kitti/train/data/000150.png,False,151,False,True,False,True,False,False,False,False,True
97.03033033033032,False,517.7600297569098,0.4834729411764706,False,./kitti/train/data/000151.png,False,152,False,True,False,True,False,False,False,False,True
107.62085882984434,False,417.0227992271177,0.4865686274509804,False,./kitti/train/data/000152.png,False,153,True,False,False,False,False,False,True,False,True
94.27899885179296,False,740.2135981877948,0.4914574509803922,False,./kitti/train/data/000153.png,False,154,True,False,False,True,False,False,False,False,True
119.5741578099839,False,682.2430248214893,0.4770588235294117,False,./kitti/train/data/000154.png,False,155,True,False,False,True,False,False,False,False,True
108.99346215781,False,720.7089929430626,0.4838970588235294,False,./kitti/train/data/000155.png,False,156,False,True,False,True,False,False,False,False,True
107.08900370959196,False,814.3342357689958,0.4915988235294117,False,./kitti/train/data/000156.png,False,157,True,False,False,False,False,False,True,False,True
114.97115834675256,False,446.18027654731753,0.4812443137254902,False,./kitti/train/data/000157.png,False,158,False,True,False,False,False,True,False,False,True
150.53526570048308,False,526.329641554498,0.4619566666666666,False,./kitti/train/data/000158.png,False,159,True,False,False,False,True,False,False,False,True
103.42081588835212,False,469.0430111937775,0.4903374509803921,False,./kitti/train/data/000159.png,False,160,True,False,False,True,False,False,False,False,True
108.86385399892646,False,402.44070615848426,0.4638837254901961,False,./kitti/train/data/000160.png,False,161,True,False,False,False,True,False,False,False,True
116.292115942029,False,789.4314231638191,0.4857184705882353,False,./kitti/train/data/000161.png,False,162,True,False,False,True,False,False,False,False,True
99.39922275899087,False,490.1792957026686,0.4822717647058824,False,./kitti/train/data/000162.png,False,163,True,False,False,False,True,False,False,False,True
105.24858185721952,False,1402.7715480408588,0.4840196078431372,False,./kitti/train/data/000163.png,False,164,False,True,False,False,False,False,True,False,True
111.68082447665056,False,446.6008925616933,0.4869150980392157,False,./kitti/train/data/000164.png,False,165,True,False,False,False,True,False,False,False,True
110.24080730005367,False,824.1553275254035,0.4840235294117647,False,./kitti/train/data/000165.png,False,166,True,False,False,True,False,False,False,False,True
105.257666129898,False,371.2989659246768,0.4630375901960785,False,./kitti/train/data/000166.png,False,167,True,False,False,False,True,False,False,False,True
109.65078046162104,False,615.4774663836218,0.4815196078431372,False,./kitti/train/data/000167.png,False,168,True,False,False,True,False,False,False,False,True
159.98176704240473,False,695.6540300121429,0.4698962745098039,False,./kitti/train/data/000168.png,False,169,False,True,False,True,False,False,False,False,True
90.1544176060118,False,896.8366056156156,0.4819476470588235,False,./kitti/train/data/000169.png,False,170,False,True,False,True,False,False,False,False,True
104.18135468993776,False,386.1928051782701,0.4887858823529412,False,./kitti/train/data/000170.png,False,171,False,True,False,False,True,False,False,False,True
146.15862801932366,False,568.152093624328,0.4743758823529411,False,./kitti/train/data/000171.png,False,172,False,True,False,True,False,False,False,False,True
95.48583360171766,False,1012.0473538902024,0.4889347058823529,False,./kitti/train/data/000172.png,False,173,False,True,False,True,False,False,False,False,True
104.02573483628557,False,856.0474702725718,0.4865572549019608,False,./kitti/train/data/000173.png,False,174,True,False,False,False,False,False,True,False,True
110.15872893183038,False,593.003159700131,0.4844550980392156,False,./kitti/train/data/000174.png,False,175,True,False,False,False,False,False,True,False,True
120.8445539452496,False,615.681680079309,0.496078431372549,False,./kitti/train/data/000175.png,False,176,True,False,False,False,False,False,True,False,True
114.38765646806226,False,826.3099427312575,0.4886519607843137,False,./kitti/train/data/000176.png,False,177,True,False,False,False,False,False,True,False,True
103.46492109500804,False,743.9442471730546,0.4875358823529411,False,./kitti/train/data/000177.png,False,178,False,True,False,True,False,False,False,False,True
99.52288137412776,False,849.3497469525583,0.4833276470588235,False,./kitti/train/data/000178.png,False,179,True,False,False,True,False,False,False,False,True
94.7326935050993,False,540.2690217397655,0.4836217647058823,False,./kitti/train/data/000179.png,False,180,False,True,False,True,False,False,False,False,True
98.85093505099302,False,1245.3055436797042,0.4764763098039216,False,./kitti/train/data/000180.png,True,181,True,False,False,True,False,False,False,False,True
99.05414922168544,False,1465.8060435551706,0.4829223529411764,False,./kitti/train/data/000181.png,False,182,True,False,False,True,False,False,False,False,True
84.53317659688675,False,626.2640973031808,0.4914574509803922,False,./kitti/train/data/000182.png,False,183,True,False,False,False,False,False,True,False,True
103.78941921631775,False,708.1187158612792,0.480961568627451,False,./kitti/train/data/000183.png,False,184,False,True,False,False,False,False,True,False,True
95.33831239935589,False,691.0322441882774,0.4896380392156862,False,./kitti/train/data/000184.png,False,185,True,False,False,True,False,False,False,False,True
106.63446269457864,False,946.8775229319656,0.4917401960784314,False,./kitti/train/data/000185.png,False,186,True,False,False,False,False,False,True,False,True
99.68279763821792,False,699.2282812552489,0.4903374509803921,False,./kitti/train/data/000186.png,False,187,True,False,False,True,False,False,False,False,True
112.6752077294686,False,370.5230408378592,0.4704644235294118,False,./kitti/train/data/000187.png,False,188,True,False,False,False,True,False,False,False,True
168.5496210413312,False,470.62749126991054,0.4805449019607843,False,./kitti/train/data/000188.png,False,189,True,False,False,False,False,False,True,False,True
102.47091503267974,False,862.335538548691,0.4852998039215686,False,./kitti/train/data/000189.png,False,190,True,False,False,True,False,False,False,False,True
102.00191571708724,False,576.4054326323406,0.4835817588235294,False,./kitti/train/data/000190.png,False,191,True,False,False,True,False,False,False,False,True
106.54321112006448,False,411.3218476197218,0.4854337254901961,False,./kitti/train/data/000191.png,False,192,False,True,False,False,True,False,False,False,True
101.24370360210536,False,424.05937702432266,0.483486725490196,False,./kitti/train/data/000192.png,False,193,False,True,False,False,True,False,False,False,True
107.50259450627098,False,834.8715190080001,0.4913235294117647,False,./kitti/train/data/000193.png,False,194,False,True,False,False,False,False,True,False,True
99.54119162640902,False,1082.65295560275,0.488235294117647,False,./kitti/train/data/000194.png,False,195,True,False,False,True,False,False,False,False,True
101.5011057434246,False,689.4594494112355,0.4848717647058823,False,./kitti/train/data/000195.png,False,196,False,True,False,True,False,False,False,False,True
100.5066902844874,False,971.4456612148418,0.4872417647058824,False,./kitti/train/data/000196.png,False,197,True,False,False,True,False,False,False,False,True
102.3957230273752,False,654.0410426458965,0.4811029411764705,False,./kitti/train/data/000197.png,False,198,True,False,False,True,False,False,False,False,True
135.0629543746645,False,820.1231293990423,0.4834803921568627,False,./kitti/train/data/000198.png,False,199,False,True,False,True,False,False,False,False,True
108.07826134958488,False,845.9527012985069,0.4907541176470588,False,./kitti/train/data/000199.png,False,200,True,False,False,False,False,False,True,False,True
101.78246913580249,False,1073.895160804163,0.475618431372549,False,./kitti/train/data/000200.png,False,201,True,False,False,True,False,False,False,False,True
101.41046913580249,False,597.4240581917887,0.4680694117647059,False,./kitti/train/data/000201.png,False,202,True,False,False,True,False,False,False,False,True
109.53607514761138,False,905.736127492041,0.4805260784313725,False,./kitti/train/data/000202.png,False,203,True,False,False,False,True,False,False,False,True
147.83090069779925,False,431.732984855513,0.4747925490196078,False,./kitti/train/data/000203.png,False,204,True,False,False,False,True,False,False,False,True
99.54357273215244,False,772.184118678303,0.4778807843137255,False,./kitti/train/data/000204.png,True,205,True,False,False,True,False,False,False,False,True
104.66247772410092,False,789.1076001574336,0.4837556862745098,False,./kitti/train/data/000205.png,False,206,True,False,False,True,False,False,False,False,True
107.26889462992403,False,904.3709718991216,0.4866911764705882,False,./kitti/train/data/000206.png,False,207,True,False,False,True,False,False,False,False,True
101.63142887815351,False,754.1466689851338,0.4858578431372549,False,./kitti/train/data/000207.png,False,208,False,True,False,True,False,False,False,False,True
105.03650885668276,False,1392.8502250548677,0.4748113725490196,False,./kitti/train/data/000208.png,False,209,False,True,False,False,False,True,False,False,True
107.9930268503798,False,859.9867465816766,0.4914574509803922,False,./kitti/train/data/000209.png,False,210,True,False,False,False,False,False,True,False,True
103.8874825550188,False,776.6873590489901,0.4819362745098039,False,./kitti/train/data/000210.png,True,211,False,True,False,True,False,False,False,False,True
110.54425120772947,False,928.5267144306335,0.4907541176470588,False,./kitti/train/data/000211.png,False,212,True,False,False,True,False,False,False,False,True
